segment_id,time_step,load_cycles,wear_level,alignment_deviation,vibration_index,environment_factor,degradation_rate,risk_score,fault_label
1,221,831,0.127,10.0,47.6,1.12,0.02187555871744616,0.494,Misalignment
1,222,377,0.127,9.96,47.5,0.82,0.030538525139267837,0.492,Misalignment
1,223,121,0.127,10.0,47.6,1.03,0.016125944666092025,0.494,Misalignment
1,224,278,0.127,10.0,47.6,0.94,0.05443377707080536,0.494,Misalignment
1,225,724,0.128,9.89,47.2,1.19,0.0792835036594861,0.489,Misalignment
1,226,948,0.128,9.72,46.6,1.0,0.03785194859499851,0.483,Misalignment
1,227,800,0.128,9.65,46.3,0.82,0.0365964101963082,0.48,Misalignment
1,228,132,0.129,9.99,47.7,1.12,0.1497659998918648,0.494,Misalignment
1,229,825,0.129,10.0,47.8,1.04,0.09939407322190359,0.495,Misalignment
1,230,961,0.13,10.0,47.8,0.83,0.024690978830629873,0.495,Misalignment
1,231,126,0.13,9.85,47.2,0.95,0.06585752601762083,0.489,Misalignment
1,232,785,0.13,9.75,46.8,0.94,0.014186278652970594,0.485,Misalignment
1,233,451,0.13,9.67,46.5,0.91,0.07374538474935528,0.481,Misalignment
1,234,521,0.13,9.69,46.6,0.98,0.03147337425920508,0.483,Misalignment
1,235,659,0.13,9.95,47.6,0.84,0.04078285231705442,0.494,Misalignment
1,236,666,0.131,9.9,47.5,1.19,0.0874801744180092,0.492,Misalignment
1,237,464,0.131,9.6,46.3,1.17,0.026348838379693457,0.479,Misalignment
1,238,860,0.132,9.76,46.9,0.96,0.025504161392922373,0.486,Misalignment
1,239,417,0.132,9.82,47.2,0.9,0.02074249804023929,0.489,Misalignment
1,240,415,0.132,10.0,47.9,0.9,0.10027637021581587,0.497,Misalignment
1,241,432,0.132,9.9,47.6,1.0,0.08455439903250829,0.493,Misalignment
1,242,856,0.133,9.55,46.2,0.84,0.026329908818802615,0.478,Misalignment
1,243,776,0.134,9.22,44.9,1.1,0.1275791958975644,0.465,Misalignment
1,244,998,0.135,9.31,45.3,1.17,0.07890348714655909,0.469,Misalignment
1,245,312,0.135,9.33,45.4,0.91,0.06820337647980562,0.47,Misalignment
1,246,485,0.135,9.6,46.5,1.15,0.027472898581220137,0.481,Misalignment
1,247,191,0.135,9.6,46.5,0.98,0.03404725943537576,0.481,Misalignment
1,248,567,0.135,9.56,46.3,0.87,0.04433363933013824,0.48,Misalignment
1,249,268,0.135,10.0,48.1,0.9,0.04595811460609873,0.498,Misalignment
1,250,581,0.136,9.96,48.0,0.94,0.0509660324125689,0.497,Misalignment
1,251,808,0.136,9.8,47.4,0.85,0.07701241447780341,0.49,Misalignment
1,252,648,0.136,9.87,47.7,1.16,0.05729248502439453,0.494,Misalignment
1,253,505,0.137,10.0,48.2,1.08,0.02325436920418481,0.499,Misalignment
1,254,352,0.137,10.0,48.2,0.94,0.08885326340156949,0.499,Misalignment
1,255,738,0.137,10.0,48.2,0.9,0.03571384266015927,0.5,Misalignment
1,256,834,0.137,9.99,48.2,0.88,0.02748305631358771,0.499,Misalignment
1,257,612,0.138,9.97,48.1,1.18,0.0627802366386898,0.499,Misalignment
1,258,513,0.138,9.8,47.5,0.82,0.040049397863951654,0.491,Misalignment
1,259,530,0.138,9.91,47.9,1.14,0.044685348715727505,0.497,Misalignment
1,260,508,0.138,9.77,47.4,1.08,0.02968262205604969,0.491,Misalignment
1,261,711,0.139,9.76,47.4,1.12,0.041271264649134526,0.491,Misalignment
1,262,438,0.139,9.73,47.3,1.19,0.06885480112659548,0.489,Misalignment
1,263,289,0.139,10.0,48.4,0.99,0.04693083111042486,0.501,Misalignment
1,264,162,0.14,10.0,48.4,1.2,0.13828337003896918,0.501,Misalignment
1,265,380,0.14,10.0,48.4,0.9,0.04591198606251721,0.501,Misalignment
1,266,715,0.14,10.0,48.4,1.11,0.07777596225579148,0.501,Misalignment
1,267,206,0.14,10.0,48.4,0.81,0.02635556335036529,0.501,Misalignment
1,268,800,0.141,10.0,48.4,1.19,0.02584796753442374,0.502,Misalignment
1,269,886,0.141,9.96,48.3,1.15,0.015659481261178377,0.5,Misalignment
1,270,334,0.141,10.0,48.4,0.82,0.03144402414203213,0.502,Misalignment
1,271,739,0.141,9.96,48.3,1.11,0.05105121728052973,0.5,Misalignment
1,272,478,0.141,9.96,48.3,0.87,0.038684664453973,0.5,Misalignment
1,273,814,0.142,9.91,48.1,1.13,0.055510553346618044,0.498,Misalignment
1,274,151,0.142,9.97,48.4,1.18,0.10809564530856089,0.501,Misalignment
1,275,528,0.142,10.0,48.5,1.08,0.05685621331224416,0.503,Misalignment
1,276,458,0.143,9.98,48.5,0.93,0.03295506549899385,0.502,Misalignment
1,277,321,0.143,10.0,48.6,1.18,0.13418726958709784,0.503,Misalignment
1,278,593,0.143,10.0,48.6,0.98,0.06653150006220147,0.503,Misalignment
1,279,705,0.144,10.0,48.6,0.82,0.06932717847406566,0.503,Misalignment
1,280,656,0.145,10.0,48.7,0.9,0.11862234929069704,0.504,Misalignment
1,281,688,0.145,10.0,48.7,1.18,0.07049173675026119,0.504,Misalignment
1,282,636,0.145,9.83,48.1,0.91,0.03904994592350026,0.497,Misalignment
1,283,761,0.146,10.0,48.8,1.01,0.08924377816606333,0.505,Misalignment
1,284,664,0.146,10.0,48.8,0.91,0.03448593748668272,0.505,Misalignment
1,285,891,0.147,9.92,48.5,1.01,0.05804861094155359,0.502,Misalignment
1,286,827,0.148,9.92,48.5,1.17,0.132540377573322,0.502,Misalignment
1,287,694,0.148,10.0,48.9,0.87,0.05780676697082563,0.506,Misalignment
1,288,855,0.149,10.0,49.0,1.13,0.09740226272275938,0.507,Misalignment
1,289,707,0.15,9.94,48.7,0.82,0.05131219316567687,0.504,Misalignment
1,290,354,0.15,10.0,49.0,0.96,0.06805074490629769,0.507,Misalignment
1,291,695,0.15,10.0,49.0,0.9,0.054751012666196336,0.507,Misalignment
1,292,187,0.15,10.0,49.0,0.85,0.034805515838088996,0.507,Misalignment
1,293,927,0.151,9.75,48.1,0.82,0.05386438791357359,0.497,Misalignment
1,294,312,0.151,9.84,48.4,0.87,0.018067260678772575,0.501,Misalignment
1,295,952,0.151,10.0,49.1,1.08,0.05392252159964568,0.508,Misalignment
1,296,355,0.152,10.0,49.1,1.2,0.06504131188215327,0.508,Misalignment
1,297,279,0.152,9.97,49.0,0.89,0.08638702477781758,0.507,Misalignment
1,298,778,0.152,10.0,49.1,0.95,0.03793661120920976,0.508,Misalignment
1,299,154,0.152,10.0,49.1,0.86,0.061860768402119654,0.508,Misalignment
1,300,924,0.152,10.0,49.1,1.1,0.03061027311373013,0.508,Misalignment
1,301,889,0.153,10.0,49.2,0.87,0.11437228725104623,0.509,Misalignment
1,302,247,0.154,10.0,49.2,0.92,0.11161344614496407,0.509,Misalignment
1,303,589,0.154,10.0,49.3,0.84,0.12110552654602712,0.509,Misalignment
1,304,678,0.155,10.0,49.3,0.95,0.06919617747213795,0.51,Misalignment
1,305,661,0.155,10.0,49.3,0.96,0.015787731489813175,0.51,Misalignment
1,306,582,0.155,10.0,49.3,1.01,0.11369595823708531,0.51,Misalignment
1,307,575,0.156,10.0,49.3,0.91,0.0483393372220939,0.51,Misalignment
1,308,934,0.156,10.0,49.4,1.05,0.038124407423129655,0.51,Misalignment
1,309,438,0.156,9.87,48.9,1.13,0.06890468967848795,0.505,Misalignment
1,310,439,0.157,10.0,49.4,0.85,0.12236100697119429,0.511,Misalignment
1,311,236,0.157,10.0,49.4,1.03,0.06431788808869492,0.511,Misalignment
1,312,210,0.157,9.88,49.0,1.02,0.05967499972630973,0.506,Misalignment
1,313,914,0.158,10.0,49.5,0.91,0.04834800691609978,0.511,Misalignment
1,314,556,0.158,9.98,49.4,0.85,0.06455970194067724,0.511,Misalignment
1,315,294,0.158,10.0,49.5,1.17,0.0644026098714912,0.512,Misalignment
1,316,619,0.158,9.92,49.2,1.05,0.014538274114024974,0.508,Misalignment
1,317,115,0.158,9.96,49.3,1.14,0.023477984806856415,0.51,Misalignment
1,318,704,0.159,9.97,49.4,0.9,0.07630041613221097,0.511,Misalignment
1,319,879,0.159,10.0,49.5,0.88,0.03878860607065224,0.512,Misalignment
1,320,718,0.159,9.99,49.5,0.91,0.04092398260656714,0.512,Misalignment
1,321,472,0.159,10.0,49.6,1.02,0.0342758662615673,0.512,Misalignment
1,322,778,0.16,9.98,49.5,1.17,0.04447509837746518,0.512,Misalignment
1,323,700,0.16,9.91,49.2,1.06,0.022728103120946214,0.509,Misalignment
1,324,715,0.16,10.0,49.6,0.99,0.022249630361768743,0.513,Misalignment
1,325,219,0.16,10.0,49.6,0.83,0.024393440670351187,0.513,Misalignment
1,326,510,0.16,10.0,49.6,0.81,0.04067957210789758,0.513,Misalignment
1,327,244,0.16,10.0,49.6,0.97,0.015019239858656906,0.513,Misalignment
1,328,715,0.161,10.0,49.7,1.0,0.09766673812067403,0.513,Misalignment
1,329,981,0.162,10.0,49.7,0.83,0.06771171512042146,0.514,Misalignment
1,330,685,0.162,10.0,49.7,1.04,0.04662914271025173,0.514,Misalignment
1,331,861,0.162,9.79,48.9,0.88,0.01606632318062631,0.505,Misalignment
1,332,999,0.163,9.59,48.1,1.07,0.07791871176385291,0.497,Misalignment
1,333,776,0.164,9.49,47.8,1.19,0.07105254104605727,0.493,Misalignment
1,334,571,0.164,9.2,46.7,1.17,0.13961580031142187,0.482,Misalignment
1,335,878,0.165,9.72,48.8,1.09,0.043710264718306226,0.504,Misalignment
